3002,0,1,0,2,0,2,2,4,0,28,0,0,0,1,9,5,4,0,4,0,14,31,1,1,30,46,4,23,70,7,0,29,6,1,4,11,8,0,32,104,52,14,1,2,9,8
3003,0,1,0,2,0,2,2,4,0,28,0,0,0,1,9,5,4,0,4,0,14,31,1,1,30,46,4,23,70,7,0,29,6,1,4,11,8,0,32,104,52,14,1,2,9,8
3101,1,0,4,9,0,14,12,11,10,48,4,1,9,10,15,10,4,1,7,1,27,41,8,2,33,121,4,36,110,3,0,38,20,2,2,26,8,0,29,166,235,22,0,0,15,15
3102,0,0,4,1,1,4,3,1,1,19,1,0,2,2,6,6,2,3,5,0,11,19,2,3,12,44,2,13,115,0,0,10,2,1,1,8,1,0,26,52,186,10,0,1,8,10
3103,0,0,4,1,1,4,3,1,1,19,1,0,2,2,6,6,2,3,5,0,11,19,2,3,12,44,2,13,115,0,0,10,2,1,1,8,1,0,26,52,186,10,0,1,8,10
3201,43,22,1113,53,115,261,227,363,607,1142,875,132,414,526,518,1312,345,280,220,41,1634,2257,575,241,1820,4711,215,1457,112,7,0,1050,802,199,549,863,1514,46,1234,3755,30,573,36,33,655,1195
3202,8,6,176,14,44,90,83,121,152,444,274,58,134,218,135,519,152,103,73,16,612,894,295,74,827,1844,116,513,46,2,0,538,433,105,182,367,406,8,642,1770,8,375,20,13,289,338
3203,17,9,290,20,25,95,86,72,171,510,235,39,119,246,227,507,176,99,88,14,614,1024,251,71,1013,2307,152,780,250,3,1,689,553,103,304,540,678,17,781,2765,110,482,16,24,403,536
3204,12,6,62,7,4,15,10,6,20,90,27,2,17,59,28,93,46,7,10,1,96,206,45,12,471,463,34,251,22,1,0,205,125,29,49,126,485,14,228,623,29,86,9,2,75,153
3205,1,0,61,5,2,10,5,0,5,29,4,0,2,15,16,17,13,0,5,1,41,47,5,7,60,123,13,83,79,2,0,52,40,3,11,35,149,2,117,270,75,37,1,1,30,29
3206,3,3,117,8,11,36,38,45,48,222,102,16,38,130,78,227,80,31,38,2,284,463,143,29,503,1221,88,475,88,0,0,448,286,57,119,284,437,7,508,1702,14,327,9,6,210,189
3207,2,1,90,6,2,21,4,6,14,61,13,1,13,42,37,29,19,7,6,2,60,92,20,7,111,230,25,99,113,0,0,126,69,5,32,48,130,1,145,502,28,109,5,0,56,64
