PROV,MUN,sg110,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
3,01,74,1.13657016642,1.13657016642,0.401142411679,5.0,301
3,01,90,0.508856577778,0.56159937635,0.166875243258,4.66666666667,301
3,01,92,2.22847981101,2.22847981101,0.467999480292,6.0,301
3,01,93,0.88250201061,0.881722011477,0.516565277018,6.75,301
3,02,01,0.611726070261,0.587776298027,0.346433687547,2.36363636364,302
3,02,05,0.611726070261,0.587776298027,0.346433687547,2.36363636364,302
3,02,1,1.93980972434,1.93894728889,0.375771419733,2.71428571429,302
3,02,10,1.28955691556,1.28539705454,0.757094705264,2.5,302
3,02,11,1.28955691556,1.28539705454,0.757094705264,2.5,302
3,02,12,1.28955691556,1.28539705454,0.757094705264,2.5,302
3,02,13,1.28955691556,1.28539705454,0.757094705264,2.5,302
3,02,14,1.28955691556,1.28539705454,0.757094705264,2.5,302
3,02,45,1.54514114128,1.53325544019,0.178674502883,1.5,302
3,02,52,0.182449964236,0.182449964236,,3.0,302
3,02,55,1.57593706915,1.57593706915,0.262656178192,3.0,302
3,02,65,0.801896307705,0.801896307705,,7.0,302
3,02,75,0.895884719416,0.895884719416,,8.0,302
3,02,90,0.668570686131,0.668570686131,0.327599636204,2.5,302
3,02,91,0.28093475296,0.278773716399,,3.0,302
3,03,01,1.34606271933,1.33425398773,0.574680547372,2.14285714286,303
3,03,05,1.34606271933,1.33425398773,0.574680547372,2.14285714286,303
3,03,1,0.725020461477,0.724323878996,0.536368510881,2.625,303
3,03,15,0.540781932332,0.536622071314,0.124795830538,3.0,303
3,03,16,0.540781932332,0.536622071314,0.124795830538,3.0,303
3,03,28,0.187193745807,0.187193745807,0.0499183322152,2.0,303
3,03,29,0.187193745807,0.187193745807,0.0499183322152,2.0,303
3,03,3,0.187193745807,0.187193745807,0.0499183322152,2.0,303
3,03,40,0.601713617518,0.601713617518,0.0534856548905,6.0,303
3,03,45,1.43925034978,1.43925034978,0.373859325093,2.0,303
3,03,50,1.26255375252,1.26255375252,0.188531629711,5.0,303
3,03,52,1.354184179,1.34688618043,0.12789742493,3.0,303
3,03,55,1.15568718404,1.15568718404,,7.0,303
3,03,60,0.425716583218,0.425716583218,0.255065050003,0.0,303
3,03,63,0.851433166437,0.851433166437,121.633066224,8.0,303
3,03,65,0.200474076926,0.200474076926,,2.0,303
3,03,74,1.15885585596,1.14994158015,1.33714137226,0.0,303
3,03,90,0.0668570686131,0.0668570686131,0.401142411679,2.0,303
3,03,91,2.26908838929,2.26908838929,0.28093475296,4.0,303
3,03,93,0.514799428321,0.481370894015,0.401142411679,5.5,303
3,04,1,0.313462116748,0.313462116748,0.00464388321109,2.5,304
3,04,52,0.184477186061,0.170286633287,0.0608166547455,4.0,304
3,05,1,1.23989824183,1.23757630022,0.197132842311,2.8,305
3,05,15,1.08156386466,1.07324414263,0.0363987839069,2.0,305
3,05,16,1.08156386466,1.07324414263,0.0363987839069,2.0,305
3,05,60,0.121633309491,0.121633309491,,5.0,305
3,05,75,0.668570686131,0.668570686131,,7.0,305
4,01,01,0.362222890465,0.359436560538,,2.0,401
4,01,05,0.362222890465,0.359436560538,,2.0,401
4,01,1,1.18292370522,1.27586047341,0.214918915009,4.81818181818,401
4,01,10,1.17129800948,1.1322547425,0.502490411662,3.28571428571,401
4,01,11,1.17129800948,1.1322547425,0.502490411662,3.28571428571,401
4,01,12,1.17129800948,1.1322547425,0.502490411662,3.28571428571,401
4,01,13,1.17129800948,1.1322547425,0.502490411662,3.28571428571,401
4,01,14,1.17129800948,1.1322547425,0.502490411662,3.28571428571,401
4,01,15,0.62397915269,0.499183322152,,4.0,401
4,01,16,0.748774983229,,,8.0,401
4,01,17,0.757094705264,0.751270899839,,8.0,401
4,01,19,0.757094705264,0.751270899839,,8.0,401
4,01,2,0.271667167849,0.269577420404,0.603704817442,5.0,401
