occ,mun,inctot,educdo,edu10
13,1006,5.54674651161,16.5,12.375
13,1101,1.41540994776,14.0890284875,13.1590909091
13,1102,1.60072243665,11.9487505294,12.9375
13,1201,3.23731174542,13.2291666667,13.7151162791
13,1202,3.23731174542,13.2291666667,13.7151162791
13,1301,4.7870083059,14.772848525,13.796875
13,1302,4.21638920869,9.15847441324,15.1944444444
13,1303,1.1920259123,11.5253383574,14.35
13,1304,3.53373663541,10.0193661972,9.66666666667
13,1401,1.39048576935,13.625,11.7083333333
13,1402,3.99973611467,14.5,12.0833333333
13,1403,0.775024855047,7.5,16.125
13,1404,3.99973611467,14.5,12.0833333333
13,1501,2.76881428607,12.75,14.0
13,1502,0.759828289262,7.0,12.0
13,1503,8.05417986618,14.0,8.66666666667
13,1504,8.05417986618,14.0,8.66666666667
13,1505,2.76881428607,12.75,14.0
13,1506,0.759828289262,7.0,12.0
13,1701,0.905406713618,9.67815384615,12.3103448276
13,1702,0.0683845460336,5.0,12.625
13,1801,6.81674522366,13.6785714286,15.0178571429
13,1802,4.55896973557,16.0,13.75
13,1803,4.55896973557,16.0,13.75
13,1805,1.95529146437,9.33333333333,14.3928571429
13,1806,1.95529146437,9.33333333333,14.3928571429
13,1807,4.05241754273,14.0416666667,12.875
13,1808,1.95529146437,9.33333333333,14.3928571429
13,1809,4.05241754273,14.0416666667,12.875
13,1901,1.89957072315,10.5,13.225
13,1902,0.303931315705,12.0,14.4166666667
13,1903,1.39808405224,10.3333333333,13.875
13,2001,2.27948486779,13.5,15.5
13,2002,1.4436737496,10.625,14.275
13,2003,1.4436737496,10.625,14.275
13,2101,2.7417169097,12.578125,13.5714285714
13,2102,0.607862631409,12.0,13.625
13,2103,3.44455491132,12.5555555556,14.0454545455
13,2104,1.0333664734,6.6,16.0833333333
13,2105,0.607862631409,7.5,14.0
13,2106,0.531879802483,7.5,14.25
13,2107,0.759828289262,12.0,13.5714285714
13,2108,0.607862631409,12.0,13.625
13,2201,1.97121167614,14.2142857143,15.0
13,2202,1.97121167614,14.2142857143,15.0
13,2204,1.97121167614,14.2142857143,15.0
13,2205,0.31912788149,7.5,13.65625
13,2301,3.3189299675,13.15,13.8018867925
13,2302,1.68681880216,7.66666666667,7.9
13,2303,3.3189299675,13.15,13.8018867925
13,2304,1.82358789423,12.0,12.625
13,2305,1.68681880216,7.66666666667,7.9
13,2306,1.68681880216,7.66666666667,7.9
13,2401,2.24909173622,14.05,13.9642857143
13,2402,2.24909173622,14.05,13.9642857143
13,2403,2.73538184134,16.25,13.35
13,2404,1.3372977891,12.5,10.5
13,2501,5.19160819656,14.4441964286,14.1232517483
13,2502,3.03931315705,11.0,14.175
13,2503,1.06375960497,12.0,14.6666666667
13,2504,3.03931315705,16.0,14.8571428571
13,2505,3.74848622703,10.0,11.5
13,2506,2.84935608473,11.5,13.6785714286
13,2507,2.73538184134,16.25,12.8333333333
13,2601,7.59828289262,10.5,13.46875
13,2602,7.59828289262,10.5,13.46875
13,2603,7.59828289262,10.5,13.46875
13,2701,1.95022594244,12.375,15.28125
13,2702,2.20350203886,11.0,13.75
13,2703,0.911793947114,16.0,12.6428571429
13,2801,3.26700928627,13.6612903226,14.875
13,2802,0.911793947114,7.0,12.15
13,2803,0.911793947114,7.0,12.15
13,2902,0.303931315705,7.0,7.70833333333
13,2903,0.759828289262,10.0,9.6
13,2904,0.22288296485,8.33333333333,10.75
13,2905,6.13941257724,3.0,
13,3001,3.45721871614,13.8125,13.4027777778
13,3002,2.00594668365,9.0,15.5
13,3003,2.00594668365,9.0,15.5
13,3101,2.44664709142,7.66666666667,13.0
13,3102,1.61083597324,8.5,9.08333333333
13,3103,1.61083597324,8.5,9.08333333333
13,3201,4.34996491299,12.8595890411,14.6872693727
13,3202,4.65014913028,14.5388888889,14.2925531915
13,3203,2.76711584636,12.6470588235,13.25
13,3204,0.455896973557,3.0,13.9821428571
13,3205,1.82358789423,14.0,10.0833333333
13,3206,6.10349342174,13.6363636364,13.15
13,3207,1.67162223638,14.625,11.8194444444
21,101,6.06593175432,15.9105691057,16.108783008
21,201,2.59101446638,16.0,16.2083333333
21,207,2.59101446638,16.0,16.2083333333
21,301,3.41922730168,16.375,15.78125
21,302,3.41922730168,16.375,15.78125
21,303,1.82358789423,14.0,
21,304,3.41922730168,16.375,15.78125
21,305,3.41922730168,16.375,15.78125
21,401,6.72556582895,15.3571428571,16.0089285714
21,402,2.90254406498,16.375,16.1
21,403,6.07862631409,17.25,16.5
21,404,6.07862631409,17.25,16.5
21,406,6.72556582895,15.3571428571,16.0089285714
21,407,6.72556582895,15.3571428571,16.0089285714
21,408,6.72556582895,15.3571428571,16.0089285714
21,409,2.90254406498,16.375,16.1
21,410,2.90254406498,16.375,16.1
21,501,12.1572526282,16.0,15.8333333333
21,601,2.72174719531,15.6191622917,16.0472972973
21,602,3.42287447747,16.0,16.25
21,603,3.42287447747,16.0,15.0833333333
21,604,3.42287447747,16.0,15.7954545455
21,605,3.42287447747,16.0,16.25
21,606,3.42287447747,16.0,15.7954545455
21,607,3.42287447747,16.0,15.0833333333
21,801,4.17905559094,16.3125,16.0833333333
21,802,3.64717578846,16.5,
21,901,2.77796026636,15.926658124,15.9551282051
21,902,2.77796026636,15.926658124,15.9551282051
21,903,1.45887031538,16.05,
21,904,1.45887031538,16.05,
21,1001,2.27948486779,16.75,16.0625
21,1002,2.27948486779,16.75,16.0625
21,1003,2.27948486779,16.75,16.0625
21,1004,2.27948486779,16.75,16.0625
