mun,1,2,3,11,12,13,14,21,22,23,24,25,26,31,32,33,34,35,36,37,41,42,43,44,51,52,53,54,61,62,63,71,72,73,74,75,81,82,83,91,92,93,94,95,96,98,MUNTOTAL,share1,share2,share3,share11,share12,share13,share14,share21,share22,share23,share24,share25,share26,share31,share32,share33,share34,share35,share36,share37,share41,share42,share43,share44,share51,share52,share53,share54,share61,share62,share63,share71,share72,share73,share74,share75,share81,share82,share83,share91,share92,share93,share94,share95,share96,share98
2505,0,0,4,2,0,2,5,3,2,28,7,1,1,5,7,10,8,1,4,2,17,48,5,2,37,85,10,42,210,2,4,80,16,7,7,61,9,0,30,198,153,22,1,0,15,22,1175,0.0,0.0,0.00340425531915,0.00170212765957,0.0,0.00170212765957,0.00425531914894,0.00255319148936,0.00170212765957,0.023829787234,0.00595744680851,0.000851063829787,0.000851063829787,0.00425531914894,0.00595744680851,0.00851063829787,0.0068085106383,0.000851063829787,0.00340425531915,0.00170212765957,0.0144680851064,0.0408510638298,0.00425531914894,0.00170212765957,0.0314893617021,0.0723404255319,0.00851063829787,0.0357446808511,0.178723404255,0.00170212765957,0.00340425531915,0.068085106383,0.0136170212766,0.00595744680851,0.00595744680851,0.051914893617,0.00765957446809,0.0,0.0255319148936,0.168510638298,0.130212765957,0.0187234042553,0.000851063829787,0.0,0.0127659574468,0.0187234042553
2506,0,0,2,1,2,10,16,4,5,37,7,1,5,20,12,28,13,4,4,0,31,75,19,3,67,176,12,41,95,0,0,91,36,6,14,188,296,0,65,192,12,61,1,0,27,39,1718,0.0,0.0,0.0011641443539,0.00058207217695,0.0011641443539,0.0058207217695,0.0093131548312,0.0023282887078,0.00291036088475,0.0215366705471,0.00407450523865,0.00058207217695,0.00291036088475,0.011641443539,0.0069848661234,0.0162980209546,0.00756693830035,0.0023282887078,0.0023282887078,0.0,0.0180442374854,0.0436554132712,0.011059371362,0.00174621653085,0.0389988358556,0.102444703143,0.0069848661234,0.0238649592549,0.0552968568102,0.0,0.0,0.0529685681024,0.0209545983702,0.0034924330617,0.0081490104773,0.109429569267,0.172293364377,0.0,0.0378346915017,0.111757857974,0.0069848661234,0.0355064027939,0.00058207217695,0.0,0.0157159487776,0.022700814901
2507,0,1,3,3,0,9,2,9,7,24,11,0,3,25,4,26,5,3,3,0,28,50,11,2,33,87,3,31,137,0,0,47,43,11,8,220,208,5,54,128,16,51,2,2,24,18,1357,0.0,0.000736919675755,0.00221075902727,0.00221075902727,0.0,0.0066322770818,0.00147383935151,0.0066322770818,0.00515843773029,0.0176860722181,0.00810611643331,0.0,0.00221075902727,0.0184229918939,0.00294767870302,0.0191599115696,0.00368459837878,0.00221075902727,0.00221075902727,0.0,0.0206337509211,0.0368459837878,0.00810611643331,0.00147383935151,0.0243183492999,0.0641120117907,0.00221075902727,0.0228445099484,0.100957995578,0.0,0.0,0.0346352247605,0.0316875460575,0.00810611643331,0.00589535740604,0.162122328666,0.153279292557,0.00368459837878,0.0397936624908,0.0943257184967,0.0117907148121,0.0375829034635,0.00147383935151,0.00147383935151,0.0176860722181,0.0132645541636
2508,1,1,7,4,1,8,11,13,14,55,12,0,8,57,20,31,10,3,8,0,48,80,25,2,78,148,11,64,37,2,1,101,72,18,18,98,178,0,86,197,5,70,1,1,43,32,1680,0.000595238095238,0.000595238095238,0.00416666666667,0.00238095238095,0.000595238095238,0.0047619047619,0.00654761904762,0.0077380952381,0.00833333333333,0.0327380952381,0.00714285714286,0.0,0.0047619047619,0.0339285714286,0.0119047619048,0.0184523809524,0.00595238095238,0.00178571428571,0.0047619047619,0.0,0.0285714285714,0.047619047619,0.014880952381,0.00119047619048,0.0464285714286,0.0880952380952,0.00654761904762,0.0380952380952,0.0220238095238,0.00119047619048,0.000595238095238,0.060119047619,0.0428571428571,0.0107142857143,0.0107142857143,0.0583333333333,0.105952380952,0.0,0.0511904761905,0.117261904762,0.00297619047619,0.0416666666667,0.000595238095238,0.000595238095238,0.0255952380952,0.0190476190476
2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,2,2,8,2,0,9,4,11,16,67,6,0,14,15,22,20,5,2,9,0,41,75,9,3,58,138,3,42,183,8,0,53,27,2,6,68,56,0,63,204,63,36,0,4,26,34,1416,0.00141242937853,0.00141242937853,0.00564971751412,0.00141242937853,0.0,0.00635593220339,0.00282485875706,0.00776836158192,0.0112994350282,0.0473163841808,0.00423728813559,0.0,0.00988700564972,0.010593220339,0.0155367231638,0.0141242937853,0.00353107344633,0.00141242937853,0.00635593220339,0.0,0.0289548022599,0.0529661016949,0.00635593220339,0.0021186440678,0.0409604519774,0.0974576271186,0.0021186440678,0.0296610169492,0.129237288136,0.00564971751412,0.0,0.0374293785311,0.0190677966102,0.00141242937853,0.00423728813559,0.0480225988701,0.0395480225989,0.0,0.0444915254237,0.14406779661,0.0444915254237,0.0254237288136,0.0,0.00282485875706,0.0183615819209,0.024011299435
2602,2,2,8,2,0,9,4,11,16,67,6,0,14,15,22,20,5,2,9,0,41,75,9,3,58,138,3,42,183,8,0,53,27,2,6,68,56,0,63,204,63,36,0,4,26,34,1416,0.00141242937853,0.00141242937853,0.00564971751412,0.00141242937853,0.0,0.00635593220339,0.00282485875706,0.00776836158192,0.0112994350282,0.0473163841808,0.00423728813559,0.0,0.00988700564972,0.010593220339,0.0155367231638,0.0141242937853,0.00353107344633,0.00141242937853,0.00635593220339,0.0,0.0289548022599,0.0529661016949,0.00635593220339,0.0021186440678,0.0409604519774,0.0974576271186,0.0021186440678,0.0296610169492,0.129237288136,0.00564971751412,0.0,0.0374293785311,0.0190677966102,0.00141242937853,0.00423728813559,0.0480225988701,0.0395480225989,0.0,0.0444915254237,0.14406779661,0.0444915254237,0.0254237288136,0.0,0.00282485875706,0.0183615819209,0.024011299435
2603,2,2,8,2,0,9,4,11,16,67,6,0,14,15,22,20,5,2,9,0,41,75,9,3,58,138,3,42,183,8,0,53,27,2,6,68,56,0,63,204,63,36,0,4,26,34,1416,0.00141242937853,0.00141242937853,0.00564971751412,0.00141242937853,0.0,0.00635593220339,0.00282485875706,0.00776836158192,0.0112994350282,0.0473163841808,0.00423728813559,0.0,0.00988700564972,0.010593220339,0.0155367231638,0.0141242937853,0.00353107344633,0.00141242937853,0.00635593220339,0.0,0.0289548022599,0.0529661016949,0.00635593220339,0.0021186440678,0.0409604519774,0.0974576271186,0.0021186440678,0.0296610169492,0.129237288136,0.00564971751412,0.0,0.0374293785311,0.0190677966102,0.00141242937853,0.00423728813559,0.0480225988701,0.0395480225989,0.0,0.0444915254237,0.14406779661,0.0444915254237,0.0254237288136,0.0,0.00282485875706,0.0183615819209,0.024011299435
2701,2,1,24,4,3,9,14,19,34,80,40,4,12,13,31,25,16,7,9,0,61,146,18,7,107,245,20,64,242,1,0,100,60,2,25,83,51,1,141,351,448,131,0,3,39,41,2734,0.000731528895391,0.000365764447696,0.0087783467447,0.00146305779078,0.00109729334309,0.00329188002926,0.00512070226774,0.00694952450622,0.0124359912217,0.0292611558157,0.0146305779078,0.00146305779078,0.00438917337235,0.00475493782004,0.0113386978786,0.00914411119239,0.00585223116313,0.00256035113387,0.00329188002926,0.0,0.0223116313094,0.0534016093636,0.00658376005852,0.00256035113387,0.0391367959034,0.0896122896854,0.00731528895391,0.0234089246525,0.0885149963424,0.000365764447696,0.0,0.0365764447696,0.0219458668617,0.000731528895391,0.00914411119239,0.0303584491587,0.0186539868325,0.000365764447696,0.0515727871251,0.128383321141,0.163862472568,0.0479151426481,0.0,0.00109729334309,0.0142648134601,0.0149963423555
2702,2,0,3,2,3,6,5,5,6,49,8,0,5,31,16,22,10,4,8,0,32,83,8,1,56,136,5,48,218,0,0,65,46,3,11,92,419,0,68,171,260,84,1,2,42,44,2080,0.000961538461538,0.0,0.00144230769231,0.000961538461538,0.00144230769231,0.00288461538462,0.00240384615385,0.00240384615385,0.00288461538462,0.0235576923077,0.00384615384615,0.0,0.00240384615385,0.0149038461538,0.00769230769231,0.0105769230769,0.00480769230769,0.00192307692308,0.00384615384615,0.0,0.0153846153846,0.0399038461538,0.00384615384615,0.000480769230769,0.0269230769231,0.0653846153846,0.00240384615385,0.0230769230769,0.104807692308,0.0,0.0,0.03125,0.0221153846154,0.00144230769231,0.00528846153846,0.0442307692308,0.201442307692,0.0,0.0326923076923,0.0822115384615,0.125,0.0403846153846,0.000480769230769,0.000961538461538,0.0201923076923,0.0211538461538
2703,0,0,1,2,1,6,1,5,3,21,3,1,0,7,7,8,0,0,1,0,5,40,6,1,15,48,0,22,106,0,0,30,15,0,1,12,19,0,25,81,172,48,0,3,5,11,732,0.0,0.0,0.00136612021858,0.00273224043716,0.00136612021858,0.00819672131148,0.00136612021858,0.0068306010929,0.00409836065574,0.0286885245902,0.00409836065574,0.00136612021858,0.0,0.00956284153005,0.00956284153005,0.0109289617486,0.0,0.0,0.00136612021858,0.0,0.0068306010929,0.0546448087432,0.00819672131148,0.00136612021858,0.0204918032787,0.0655737704918,0.0,0.0300546448087,0.144808743169,0.0,0.0,0.0409836065574,0.0204918032787,0.0,0.00136612021858,0.016393442623,0.025956284153,0.0,0.0341530054645,0.110655737705,0.234972677596,0.0655737704918,0.0,0.00409836065574,0.0068306010929,0.0150273224044
2801,2,1,9,6,3,37,25,31,34,115,24,3,28,72,60,60,28,13,17,1,142,204,34,13,153,435,28,143,233,8,0,188,128,19,44,157,323,4,229,512,98,139,1,4,77,92,3977,0.000502891626854,0.000251445813427,0.00226301232084,0.00150867488056,0.000754337440282,0.00930349509681,0.00628614533568,0.00779482021624,0.00854915765653,0.0289162685441,0.00603469952225,0.000754337440282,0.00704048277596,0.0181040985668,0.0150867488056,0.0150867488056,0.00704048277596,0.00326879557455,0.00427457882826,0.000251445813427,0.0357053055067,0.0512949459392,0.00854915765653,0.00326879557455,0.0384712094544,0.109378928841,0.00704048277596,0.0359567513201,0.0585868745285,0.00201156650742,0.0,0.0472718129243,0.0321850641187,0.00477747045512,0.0110636157908,0.0394769927081,0.081216997737,0.00100578325371,0.0575810912748,0.128740256475,0.0246416897159,0.0349509680664,0.000251445813427,0.00100578325371,0.0193613276339,0.0231330148353
2802,0,0,6,1,1,11,4,4,1,37,4,0,5,16,12,14,8,1,8,0,22,59,6,4,61,106,8,43,106,2,0,93,46,6,3,35,36,0,85,180,29,56,0,1,25,23,1168,0.0,0.0,0.00513698630137,0.000856164383562,0.000856164383562,0.00941780821918,0.00342465753425,0.00342465753425,0.000856164383562,0.0316780821918,0.00342465753425,0.0,0.00428082191781,0.013698630137,0.0102739726027,0.0119863013699,0.00684931506849,0.000856164383562,0.00684931506849,0.0,0.0188356164384,0.0505136986301,0.00513698630137,0.00342465753425,0.0522260273973,0.0907534246575,0.00684931506849,0.0368150684932,0.0907534246575,0.00171232876712,0.0,0.0796232876712,0.0393835616438,0.00513698630137,0.00256849315068,0.0299657534247,0.0308219178082,0.0,0.0727739726027,0.154109589041,0.0248287671233,0.0479452054795,0.0,0.000856164383562,0.021404109589,0.0196917808219
2803,0,0,6,1,1,11,4,4,1,37,4,0,5,16,12,14,8,1,8,0,22,59,6,4,61,106,8,43,106,2,0,93,46,6,3,35,36,0,85,180,29,56,0,1,25,23,1168,0.0,0.0,0.00513698630137,0.000856164383562,0.000856164383562,0.00941780821918,0.00342465753425,0.00342465753425,0.000856164383562,0.0316780821918,0.00342465753425,0.0,0.00428082191781,0.013698630137,0.0102739726027,0.0119863013699,0.00684931506849,0.000856164383562,0.00684931506849,0.0,0.0188356164384,0.0505136986301,0.00513698630137,0.00342465753425,0.0522260273973,0.0907534246575,0.00684931506849,0.0368150684932,0.0907534246575,0.00171232876712,0.0,0.0796232876712,0.0393835616438,0.00513698630137,0.00256849315068,0.0299657534247,0.0308219178082,0.0,0.0727739726027,0.154109589041,0.0248287671233,0.0479452054795,0.0,0.000856164383562,0.021404109589,0.0196917808219
2901,0,1,40,6,0,8,10,3,2,58,5,0,3,16,15,15,12,3,8,0,35,46,6,5,40,100,7,64,163,1,0,45,26,2,12,20,35,0,68,286,121,44,0,2,39,28,1400,0.0,0.000714285714286,0.0285714285714,0.00428571428571,0.0,0.00571428571429,0.00714285714286,0.00214285714286,0.00142857142857,0.0414285714286,0.00357142857143,0.0,0.00214285714286,0.0114285714286,0.0107142857143,0.0107142857143,0.00857142857143,0.00214285714286,0.00571428571429,0.0,0.025,0.0328571428571,0.00428571428571,0.00357142857143,0.0285714285714,0.0714285714286,0.005,0.0457142857143,0.116428571429,0.000714285714286,0.0,0.0321428571429,0.0185714285714,0.00142857142857,0.00857142857143,0.0142857142857,0.025,0.0,0.0485714285714,0.204285714286,0.0864285714286,0.0314285714286,0.0,0.00142857142857,0.0278571428571,0.02
2902,0,0,13,2,1,6,7,3,1,34,2,0,2,7,8,5,7,3,7,0,21,22,0,0,50,61,15,34,110,2,0,32,19,1,4,24,31,0,39,185,83,18,0,1,20,9,889,0.0,0.0,0.0146231721035,0.00224971878515,0.00112485939258,0.00674915635546,0.00787401574803,0.00337457817773,0.00112485939258,0.0382452193476,0.00224971878515,0.0,0.00224971878515,0.00787401574803,0.00899887514061,0.00562429696288,0.00787401574803,0.00337457817773,0.00787401574803,0.0,0.0236220472441,0.0247469066367,0.0,0.0,0.0562429696288,0.0686164229471,0.0168728908886,0.0382452193476,0.123734533183,0.00224971878515,0.0,0.0359955005624,0.0213723284589,0.00112485939258,0.0044994375703,0.0269966254218,0.0348706411699,0.0,0.0438695163105,0.208098987627,0.0933633295838,0.0202474690664,0.0,0.00112485939258,0.0224971878515,0.0101237345332
2903,0,1,6,4,2,4,2,3,2,24,0,0,4,7,9,6,7,1,5,0,16,26,2,3,41,65,3,32,98,6,0,51,17,0,3,25,6,0,43,172,39,27,1,0,13,17,793,0.0,0.00126103404792,0.00756620428752,0.00504413619168,0.00252206809584,0.00504413619168,0.00252206809584,0.00378310214376,0.00252206809584,0.0302648171501,0.0,0.0,0.00504413619168,0.00882723833544,0.0113493064313,0.00756620428752,0.00882723833544,0.00126103404792,0.0063051702396,0.0,0.0201765447667,0.0327868852459,0.00252206809584,0.00378310214376,0.0517023959647,0.0819672131148,0.00378310214376,0.0403530895334,0.123581336696,0.00756620428752,0.0,0.0643127364439,0.0214375788146,0.0,0.00378310214376,0.031525851198,0.00756620428752,0.0,0.0542244640605,0.216897856242,0.0491803278689,0.0340479192938,0.00126103404792,0.0,0.016393442623,0.0214375788146
2904,1,0,61,1,0,5,3,7,10,56,3,1,3,8,10,5,9,5,12,0,12,34,1,3,50,103,14,74,97,0,0,55,14,1,6,27,20,0,56,384,68,16,0,3,24,13,1275,0.00078431372549,0.0,0.0478431372549,0.00078431372549,0.0,0.00392156862745,0.00235294117647,0.00549019607843,0.0078431372549,0.0439215686275,0.00235294117647,0.00078431372549,0.00235294117647,0.00627450980392,0.0078431372549,0.00392156862745,0.00705882352941,0.00392156862745,0.00941176470588,0.0,0.00941176470588,0.0266666666667,0.00078431372549,0.00235294117647,0.0392156862745,0.0807843137255,0.0109803921569,0.0580392156863,0.0760784313725,0.0,0.0,0.043137254902,0.0109803921569,0.00078431372549,0.00470588235294,0.0211764705882,0.0156862745098,0.0,0.0439215686275,0.301176470588,0.0533333333333,0.0125490196078,0.0,0.00235294117647,0.0188235294118,0.0101960784314
2905,0,0,2,0,0,0,0,0,0,19,0,0,1,3,2,1,0,1,4,0,8,8,0,0,20,53,4,13,57,0,0,22,12,0,0,11,2,0,21,111,4,6,0,1,5,8,399,0.0,0.0,0.00501253132832,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.00250626566416,0.00751879699248,0.00501253132832,0.00250626566416,0.0,0.00250626566416,0.0100250626566,0.0,0.0200501253133,0.0200501253133,0.0,0.0,0.0501253132832,0.132832080201,0.0100250626566,0.0325814536341,0.142857142857,0.0,0.0,0.0551378446115,0.0300751879699,0.0,0.0,0.0275689223058,0.00501253132832,0.0,0.0526315789474,0.278195488722,0.0100250626566,0.015037593985,0.0,0.00250626566416,0.0125313283208,0.0200501253133
3001,1,2,8,5,6,19,8,10,18,72,11,0,10,26,18,19,13,7,11,0,48,87,10,6,132,164,12,71,141,0,0,85,33,3,6,56,75,0,88,302,123,58,0,2,32,32,1830,0.000546448087432,0.00109289617486,0.00437158469945,0.00273224043716,0.00327868852459,0.0103825136612,0.00437158469945,0.00546448087432,0.00983606557377,0.0393442622951,0.00601092896175,0.0,0.00546448087432,0.0142076502732,0.00983606557377,0.0103825136612,0.00710382513661,0.00382513661202,0.00601092896175,0.0,0.0262295081967,0.0475409836066,0.00546448087432,0.00327868852459,0.072131147541,0.0896174863388,0.00655737704918,0.0387978142077,0.0770491803279,0.0,0.0,0.0464480874317,0.0180327868852,0.0016393442623,0.00327868852459,0.0306010928962,0.0409836065574,0.0,0.048087431694,0.165027322404,0.0672131147541,0.031693989071,0.0,0.00109289617486,0.0174863387978,0.0174863387978
3002,0,1,0,2,0,2,2,4,0,28,0,0,0,1,9,5,4,0,4,0,14,31,1,1,30,46,4,23,70,7,0,29,6,1,4,11,8,0,32,104,52,14,1,2,9,8,570,0.0,0.00175438596491,0.0,0.00350877192982,0.0,0.00350877192982,0.00350877192982,0.00701754385965,0.0,0.0491228070175,0.0,0.0,0.0,0.00175438596491,0.0157894736842,0.00877192982456,0.00701754385965,0.0,0.00701754385965,0.0,0.0245614035088,0.0543859649123,0.00175438596491,0.00175438596491,0.0526315789474,0.080701754386,0.00701754385965,0.040350877193,0.122807017544,0.0122807017544,0.0,0.0508771929825,0.0105263157895,0.00175438596491,0.00701754385965,0.019298245614,0.0140350877193,0.0,0.0561403508772,0.182456140351,0.0912280701754,0.0245614035088,0.00175438596491,0.00350877192982,0.0157894736842,0.0140350877193
3003,0,1,0,2,0,2,2,4,0,28,0,0,0,1,9,5,4,0,4,0,14,31,1,1,30,46,4,23,70,7,0,29,6,1,4,11,8,0,32,104,52,14,1,2,9,8,570,0.0,0.00175438596491,0.0,0.00350877192982,0.0,0.00350877192982,0.00350877192982,0.00701754385965,0.0,0.0491228070175,0.0,0.0,0.0,0.00175438596491,0.0157894736842,0.00877192982456,0.00701754385965,0.0,0.00701754385965,0.0,0.0245614035088,0.0543859649123,0.00175438596491,0.00175438596491,0.0526315789474,0.080701754386,0.00701754385965,0.040350877193,0.122807017544,0.0122807017544,0.0,0.0508771929825,0.0105263157895,0.00175438596491,0.00701754385965,0.019298245614,0.0140350877193,0.0,0.0561403508772,0.182456140351,0.0912280701754,0.0245614035088,0.00175438596491,0.00350877192982,0.0157894736842,0.0140350877193
3101,1,0,4,9,0,14,12,11,10,48,4,1,9,10,15,10,4,1,7,1,27,41,8,2,33,121,4,36,110,3,0,38,20,2,2,26,8,0,29,166,235,22,0,0,15,15,1134,0.000881834215168,0.0,0.00352733686067,0.00793650793651,0.0,0.0123456790123,0.010582010582,0.00970017636684,0.00881834215168,0.042328042328,0.00352733686067,0.000881834215168,0.00793650793651,0.00881834215168,0.0132275132275,0.00881834215168,0.00352733686067,0.000881834215168,0.00617283950617,0.000881834215168,0.0238095238095,0.0361552028219,0.00705467372134,0.00176366843034,0.0291005291005,0.106701940035,0.00352733686067,0.031746031746,0.0970017636684,0.0026455026455,0.0,0.0335097001764,0.0176366843034,0.00176366843034,0.00176366843034,0.0229276895944,0.00705467372134,0.0,0.0255731922399,0.146384479718,0.207231040564,0.0194003527337,0.0,0.0,0.0132275132275,0.0132275132275
3102,0,0,4,1,1,4,3,1,1,19,1,0,2,2,6,6,2,3,5,0,11,19,2,3,12,44,2,13,115,0,0,10,2,1,1,8,1,0,26,52,186,10,0,1,8,10,598,0.0,0.0,0.0066889632107,0.00167224080268,0.00167224080268,0.0066889632107,0.00501672240803,0.00167224080268,0.00167224080268,0.0317725752508,0.00167224080268,0.0,0.00334448160535,0.00334448160535,0.0100334448161,0.0100334448161,0.00334448160535,0.00501672240803,0.00836120401338,0.0,0.0183946488294,0.0317725752508,0.00334448160535,0.00501672240803,0.0200668896321,0.0735785953177,0.00334448160535,0.0217391304348,0.192307692308,0.0,0.0,0.0167224080268,0.00334448160535,0.00167224080268,0.00167224080268,0.0133779264214,0.00167224080268,0.0,0.0434782608696,0.0869565217391,0.311036789298,0.0167224080268,0.0,0.00167224080268,0.0133779264214,0.0167224080268
3103,0,0,4,1,1,4,3,1,1,19,1,0,2,2,6,6,2,3,5,0,11,19,2,3,12,44,2,13,115,0,0,10,2,1,1,8,1,0,26,52,186,10,0,1,8,10,598,0.0,0.0,0.0066889632107,0.00167224080268,0.00167224080268,0.0066889632107,0.00501672240803,0.00167224080268,0.00167224080268,0.0317725752508,0.00167224080268,0.0,0.00334448160535,0.00334448160535,0.0100334448161,0.0100334448161,0.00334448160535,0.00501672240803,0.00836120401338,0.0,0.0183946488294,0.0317725752508,0.00334448160535,0.00501672240803,0.0200668896321,0.0735785953177,0.00334448160535,0.0217391304348,0.192307692308,0.0,0.0,0.0167224080268,0.00334448160535,0.00167224080268,0.00167224080268,0.0133779264214,0.00167224080268,0.0,0.0434782608696,0.0869565217391,0.311036789298,0.0167224080268,0.0,0.00167224080268,0.0133779264214,0.0167224080268
3201,43,22,1113,53,115,261,227,363,607,1142,875,132,414,526,518,1312,345,280,220,41,1634,2257,575,241,1820,4711,215,1457,112,7,0,1050,802,199,549,863,1514,46,1234,3755,30,573,36,33,655,1195,34172,0.00125834016154,0.000643801943111,0.0325705255765,0.0015509774084,0.00336532833899,0.00763783214328,0.00664286550392,0.0106227320613,0.0177630808849,0.0334191735924,0.025605759101,0.00386281165867,0.0121151820204,0.0153927191853,0.0151586093878,0.0383940067892,0.010095985017,0.00819384291233,0.00643801943111,0.00119981271216,0.0478169261384,0.0660482266183,0.016826641695,0.00705255764954,0.0532599789301,0.137861407,0.00629170080768,0.0426372468688,0.00327753716493,0.000204846072808,0.0,0.0307269109212,0.0234695071989,0.00582348121269,0.0160657848531,0.0252545944048,0.0443052791759,0.0013461313356,0.0361114362636,0.109885286199,0.000877911740606,0.0167681142456,0.00105349408873,0.000965702914667,0.0191677396699,0.0349701510008
3202,8,6,176,14,44,90,83,121,152,444,274,58,134,218,135,519,152,103,73,16,612,894,295,74,827,1844,116,513,46,2,0,538,433,105,182,367,406,8,642,1770,8,375,20,13,289,338,13537,0.000590972889119,0.000443229666839,0.0130014035606,0.00103420255596,0.00325035089015,0.00664844500259,0.00613134372461,0.00893846494792,0.0112284848933,0.0327989953461,0.0202408214523,0.00428455344611,0.00989879589274,0.0161040112285,0.00997266750388,0.0383393661816,0.0112284848933,0.0076087759474,0.00539262761321,0.00118194577824,0.0452094260176,0.066041220359,0.0217921252863,0.00546649922435,0.0610918224126,0.136219250942,0.00856910689222,0.0378961365147,0.00339809411243,0.00014774322228,0.0,0.0397429267932,0.0319864076236,0.00775651916968,0.0134446332275,0.0271108812883,0.0299918741228,0.000590972889119,0.0474255743518,0.130752751718,0.000590972889119,0.0277018541774,0.0014774322228,0.000960330944818,0.0213488956194,0.0249686045653
3203,17,9,290,20,25,95,86,72,171,510,235,39,119,246,227,507,176,99,88,14,614,1024,251,71,1013,2307,152,780,250,3,1,689,553,103,304,540,678,17,781,2765,110,482,16,24,403,536,17512,0.000970762905436,0.000513933302878,0.0165600730927,0.0011420740064,0.00142759250799,0.00542485153038,0.0049109182275,0.00411146642302,0.00976473275468,0.0291228871631,0.0134193695751,0.00222704431247,0.00679534033805,0.0140475102787,0.0129625399726,0.0289515760621,0.0100502512563,0.00565326633166,0.00502512562814,0.000799451804477,0.0350616719963,0.0584741891275,0.0143330287803,0.0040543627227,0.0578460484239,0.131738236638,0.00867976244861,0.0445408862494,0.0142759250799,0.000171311100959,5.71037003198e-05,0.0393444495203,0.0315783462768,0.00588168113294,0.0173595248972,0.0308359981727,0.0387163088168,0.000970762905436,0.0445979899497,0.157891731384,0.00628140703518,0.0275239835541,0.000913659205116,0.00137048880767,0.0230127912289,0.0306075833714
3204,12,6,62,7,4,15,10,6,20,90,27,2,17,59,28,93,46,7,10,1,96,206,45,12,471,463,34,251,22,1,0,205,125,29,49,126,485,14,228,623,29,86,9,2,75,153,4361,0.00275166246274,0.00137583123137,0.0142169227241,0.0016051364366,0.000917220820913,0.00343957807842,0.00229305205228,0.00137583123137,0.00458610410456,0.0206374684705,0.00619124054116,0.000458610410456,0.00389818848888,0.0135290071085,0.00642054574639,0.0213253840862,0.0105480394405,0.0016051364366,0.00229305205228,0.000229305205228,0.0220132997019,0.047236872277,0.0103187342353,0.00275166246274,0.108002751662,0.106168310021,0.00779637697776,0.0575556065123,0.00504471451502,0.000229305205228,0.0,0.0470075670718,0.0286631506535,0.00664985095162,0.0112359550562,0.0288924558587,0.111213024536,0.00321027287319,0.052281586792,0.142857142857,0.00664985095162,0.0197202476496,0.00206374684705,0.000458610410456,0.0171978903921,0.0350836963999
3205,1,0,61,5,2,10,5,0,5,29,4,0,2,15,16,17,13,0,5,1,41,47,5,7,60,123,13,83,79,2,0,52,40,3,11,35,149,2,117,270,75,37,1,1,30,29,1503,0.000665335994677,0.0,0.0405854956753,0.00332667997339,0.00133067198935,0.00665335994677,0.00332667997339,0.0,0.00332667997339,0.0192947438456,0.00266134397871,0.0,0.00133067198935,0.00998003992016,0.0106453759148,0.0113107119095,0.00864936793081,0.0,0.00332667997339,0.000665335994677,0.0272787757818,0.0312707917498,0.00332667997339,0.00465735196274,0.0399201596806,0.0818363273453,0.00864936793081,0.0552228875582,0.0525615435795,0.00133067198935,0.0,0.0345974717232,0.0266134397871,0.00199600798403,0.00731869594145,0.0232867598137,0.0991350632069,0.00133067198935,0.0778443113772,0.179640718563,0.0499001996008,0.0246174318031,0.000665335994677,0.000665335994677,0.0199600798403,0.0192947438456
3206,3,3,117,8,11,36,38,45,48,222,102,16,38,130,78,227,80,31,38,2,284,463,143,29,503,1221,88,475,88,0,0,448,286,57,119,284,437,7,508,1702,14,327,9,6,210,189,9170,0.000327153762268,0.000327153762268,0.0127589967285,0.000872410032715,0.00119956379498,0.00392584514722,0.0041439476554,0.00490730643402,0.00523446019629,0.0242093784079,0.0111232279171,0.00174482006543,0.0041439476554,0.0141766630316,0.00850599781897,0.0247546346783,0.00872410032715,0.00338058887677,0.0041439476554,0.000218102508179,0.0309705561614,0.0504907306434,0.0155943293348,0.00316248636859,0.054852780807,0.133151581243,0.00959651035987,0.0517993456925,0.00959651035987,0.0,0.0,0.0488549618321,0.0311886586696,0.0062159214831,0.0129770992366,0.0309705561614,0.0476553980371,0.000763358778626,0.0553980370774,0.18560523446,0.00152671755725,0.0356597600872,0.000981461286805,0.000654307524537,0.0229007633588,0.0206106870229
3207,2,1,90,6,2,21,4,6,14,61,13,1,13,42,37,29,19,7,6,2,60,92,20,7,111,230,25,99,113,0,0,126,69,5,32,48,130,1,145,502,28,109,5,0,56,64,2453,0.000815328169588,0.000407664084794,0.0366897676315,0.00244598450876,0.000815328169588,0.00856094578068,0.00163065633918,0.00244598450876,0.00570729718712,0.0248675091724,0.00529963310232,0.000407664084794,0.00529963310232,0.0171218915614,0.0150835711374,0.011822258459,0.00774561761109,0.00285364859356,0.00244598450876,0.000815328169588,0.0244598450876,0.0375050958011,0.00815328169588,0.00285364859356,0.0452507134121,0.0937627395026,0.0101916021199,0.0403587443946,0.0460660415817,0.0,0.0,0.0513656746841,0.0281288218508,0.00203832042397,0.0130452507134,0.0195678760701,0.0529963310232,0.000407664084794,0.0591112922951,0.204647370567,0.0114145943742,0.0444353852426,0.00203832042397,0.0,0.0228291887485,0.0260905014268
