PROVINCE,MUNICIPIO,ISIC,SIZE,EMPRESAS,MUNICINUM,PROVNUM
25,2501,'2520,100-249,1,89,96
25,2501,'2610,1-9,3,1974,2005
25,2501,'2610,10-49,2,798,823
25,2501,'2691,1-9,1,1974,2005
25,2501,'2691,10-49,1,798,823
25,2501,'2692,10-49,1,798,823
25,2501,'2693,250-,1,67,71
25,2501,'2694,10-49,1,798,823
25,2501,'2694,250-,1,67,71
25,2501,'2694,50-99,1,123,127
25,2501,'2695,1-9,3,1974,2005
25,2501,'2695,10-49,3,798,823
25,2501,'2695,100-249,1,89,96
25,2501,'2695,50-99,1,123,127
25,2501,'2696,1-9,1,1974,2005
25,2501,'2696,10-49,1,798,823
25,2501,'2696,100-249,1,89,96
25,2501,'2699,1-9,1,1974,2005
25,2501,'2699,10-49,2,798,823
25,2501,'2699,50-99,1,123,127
25,2501,'2710,1-9,12,1974,2005
25,2501,'2710,10-49,9,798,823
25,2501,'2710,100-249,2,89,96
25,2501,'2710,50-99,1,123,127
25,2501,'2731,10-49,1,798,823
25,2501,'2811,1-9,8,1974,2005
25,2501,'2811,10-49,6,798,823
25,2501,'2811,100-249,1,89,96
25,2501,'2811,250-,1,67,71
25,2501,'2811,50-99,2,123,127
25,2501,'2891,1-9,1,1974,2005
25,2501,'2893,1-9,1,1974,2005
25,2501,'2893,50-99,1,123,127
25,2501,'2899,1-9,5,1974,2005
25,2501,'2899,10-49,9,798,823
25,2501,'2899,250-,1,67,71
25,2501,'2899,50-99,1,123,127
25,2501,'2919,1-9,1,1974,2005
25,2501,'2919,10-49,1,798,823
25,2501,'2919,100-249,1,89,96
25,2501,'2919,250-,1,67,71
25,2501,'2921,1-9,1,1974,2005
25,2501,'2921,10-49,1,798,823
25,2501,'2929,1-9,1,1974,2005
25,2501,'2929,10-49,1,798,823
25,2501,'3110,1-9,2,1974,2005
25,2501,'3110,10-49,3,798,823
25,2501,'3130,10-49,1,798,823
25,2501,'3130,250-,1,67,71
25,2501,'3140,1-9,1,1974,2005
25,2501,'3140,10-49,2,798,823
25,2501,'3190,1-9,3,1974,2005
25,2501,'3190,100-249,1,89,96
25,2501,'3190,50-99,1,123,127
25,2501,'3230,100-249,1,89,96
25,2501,'3320,1-9,5,1974,2005
25,2501,'3320,10-49,2,798,823
25,2501,'3330,1-9,1,1974,2005
25,2501,'3330,100-249,1,89,96
25,2501,'3410,10-49,2,798,823
25,2501,'3430,1-9,1,1974,2005
25,2501,'3430,10-49,2,798,823
25,2501,'3610,1-9,10,1974,2005
25,2501,'3610,10-49,17,798,823
25,2501,'3610,50-99,1,123,127
25,2501,'3691,10-49,2,798,823
25,2501,'3699,1-9,1,1974,2005
25,2501,'3699,10-49,5,798,823
25,2501,'3699,50-99,1,123,127
25,2501,'4010,1-9,1,1974,2005
25,2501,'4010,10-49,1,798,823
25,2501,'4010,250-,1,67,71
25,2501,'4020,10-49,1,798,823
25,2501,'4510,10-49,1,798,823
25,2501,'4520,1-9,45,1974,2005
25,2501,'4520,10-49,23,798,823
25,2501,'4520,250-,2,67,71
25,2501,'4520,50-99,1,123,127
25,2501,'4530,1-9,2,1974,2005
25,2501,'4530,10-49,3,798,823
25,2501,'4530,100-249,1,89,96
25,2501,'4540,1-9,3,1974,2005
25,2501,'4550,1-9,3,1974,2005
25,2501,'4550,50-99,1,123,127
25,2501,'5010,1-9,106,1974,2005
25,2501,'5010,10-49,26,798,823
25,2501,'5010,100-249,1,89,96
25,2501,'5010,250-,1,67,71
25,2501,'5010,50-99,3,123,127
25,2501,'5020,1-9,45,1974,2005
25,2501,'5020,10-49,23,798,823
25,2501,'5030,1-9,60,1974,2005
25,2501,'5030,10-49,21,798,823
25,2501,'5030,50-99,1,123,127
25,2501,'5040,1-9,1,1974,2005
25,2501,'5050,1-9,19,1974,2005
25,2501,'5050,10-49,22,798,823
25,2501,'5050,50-99,4,123,127
25,2501,'5110,1-9,9,1974,2005
25,2501,'5110,10-49,6,798,823
25,2501,'5121,1-9,10,1974,2005
25,2501,'5121,10-49,2,798,823
25,2501,'5121,100-249,1,89,96
25,2501,'5121,50-99,2,123,127
25,2501,'5122,1-9,19,1974,2005
25,2501,'5122,10-49,9,798,823
25,2501,'5122,100-249,2,89,96
25,2501,'5122,50-99,2,123,127
25,2501,'5131,1-9,27,1974,2005
25,2501,'5131,10-49,9,798,823
25,2501,'5131,50-99,1,123,127
25,2501,'5139,1-9,11,1974,2005
25,2501,'5139,10-49,5,798,823
25,2501,'5141,1-9,6,1974,2005
25,2501,'5141,10-49,3,798,823
25,2501,'5142,10-49,4,798,823
25,2501,'5143,1-9,8,1974,2005
25,2501,'5143,10-49,7,798,823
25,2501,'5143,100-249,1,89,96
25,2501,'5143,50-99,2,123,127
25,2501,'5149,1-9,5,1974,2005
25,2501,'5149,10-49,1,798,823
25,2501,'5150,1-9,22,1974,2005
25,2501,'5150,10-49,12,798,823
25,2501,'5150,50-99,3,123,127
25,2501,'5190,1-9,61,1974,2005
25,2501,'5190,10-49,16,798,823
25,2501,'5190,100-249,1,89,96
25,2501,'5190,50-99,3,123,127
25,2501,'5211,1-9,6,1974,2005
25,2501,'5211,10-49,4,798,823
25,2501,'5211,100-249,3,89,96
25,2501,'5211,50-99,1,123,127
25,2501,'5219,1-9,4,1974,2005
25,2501,'5219,10-49,2,798,823
25,2501,'5220,1-9,5,1974,2005
25,2501,'5220,10-49,4,798,823
25,2501,'5220,50-99,1,123,127
25,2501,'5231,1-9,135,1974,2005
25,2501,'5231,10-49,24,798,823
25,2501,'5232,1-9,75,1974,2005
25,2501,'5232,10-49,19,798,823
25,2501,'5232,100-249,2,89,96
25,2501,'5232,250-,2,67,71
25,2501,'5232,50-99,1,123,127
25,2501,'5233,1-9,37,1974,2005
25,2501,'5233,10-49,19,798,823
25,2501,'5233,100-249,1,89,96
25,2501,'5233,50-99,4,123,127
25,2501,'5234,1-9,23,1974,2005
25,2501,'5234,10-49,17,798,823
25,2501,'5234,250-,3,67,71
25,2501,'5234,50-99,2,123,127
25,2501,'5239,1-9,60,1974,2005
25,2501,'5239,10-49,27,798,823
25,2501,'5239,100-249,1,89,96
25,2501,'5239,50-99,6,123,127
25,2501,'5240,1-9,2,1974,2005
25,2501,'5240,10-49,1,798,823
25,2501,'5259,1-9,2,1974,2005
25,2501,'5259,10-49,5,798,823
25,2501,'5260,1-9,1,1974,2005
25,2501,'5260,10-49,1,798,823
25,2501,'5510,1-9,9,1974,2005
25,2501,'5510,10-49,9,798,823
25,2501,'5510,100-249,1,89,96
25,2501,'5510,50-99,7,123,127
25,2501,'5520,1-9,19,1974,2005
25,2501,'5520,10-49,18,798,823
25,2501,'5520,50-99,1,123,127
25,2501,'6021,1-9,17,1974,2005
25,2501,'6021,10-49,23,798,823
25,2501,'6021,100-249,1,89,96
25,2501,'6021,50-99,2,123,127
25,2501,'6022,1-9,4,1974,2005
25,2501,'6022,10-49,1,798,823
25,2501,'6023,1-9,1,1974,2005
25,2501,'6023,10-49,2,798,823
25,2501,'6030,1-9,1,1974,2005
25,2501,'6210,10-49,1,798,823
25,2501,'6220,1-9,1,1974,2005
25,2501,'6220,10-49,1,798,823
25,2501,'6301,10-49,1,798,823
25,2501,'6302,1-9,3,1974,2005
25,2501,'6302,10-49,1,798,823
25,2501,'6303,10-49,2,798,823
25,2501,'6303,100-249,1,89,96
25,2501,'6304,1-9,28,1974,2005
25,2501,'6304,10-49,8,798,823
25,2501,'6304,100-249,1,89,96
25,2501,'6309,1-9,21,1974,2005
25,2501,'6309,10-49,2,798,823
25,2501,'6309,100-249,1,89,96
25,2501,'6309,50-99,2,123,127
25,2501,'6420,1-9,47,1974,2005
25,2501,'6420,10-49,22,798,823
25,2501,'6420,100-249,4,89,96
25,2501,'6420,250-,3,67,71
25,2501,'6420,50-99,3,123,127
25,2501,'6519,1-9,60,1974,2005
25,2501,'6519,10-49,2,798,823
25,2501,'6592,1-9,108,1974,2005
25,2501,'6592,10-49,16,798,823
25,2501,'6592,100-249,4,89,96
25,2501,'6592,250-,1,67,71
25,2501,'6592,50-99,1,123,127
25,2501,'6599,1-9,16,1974,2005
25,2501,'6599,10-49,1,798,823
25,2501,'6602,1-9,12,1974,2005
25,2501,'6602,10-49,4,798,823
25,2501,'6603,1-9,1,1974,2005
25,2501,'6603,10-49,3,798,823
25,2501,'6603,100-249,2,89,96
25,2501,'6711,1-9,1,1974,2005
25,2501,'6719,1-9,3,1974,2005
25,2501,'6719,10-49,2,798,823
25,2501,'6720,1-9,17,1974,2005
25,2501,'6720,10-49,4,798,823
25,2501,'7010,1-9,80,1974,2005
25,2501,'7010,10-49,9,798,823
25,2501,'7010,100-249,3,89,96
25,2501,'7010,250-,1,67,71
25,2501,'7020,1-9,279,1974,2005
25,2501,'7020,10-49,26,798,823
25,2501,'7020,100-249,1,89,96
25,2501,'7020,50-99,3,123,127
25,2501,'7111,1-9,9,1974,2005
25,2501,'7111,10-49,2,798,823
25,2501,'7129,1-9,2,1974,2005
25,2501,'7130,1-9,2,1974,2005
25,2501,'7130,10-49,2,798,823
25,2501,'7210,1-9,1,1974,2005
25,2501,'7210,10-49,1,798,823
25,2501,'7220,1-9,10,1974,2005
25,2501,'7220,10-49,5,798,823
25,2501,'7250,1-9,1,1974,2005
25,2501,'7290,10-49,1,798,823
25,2501,'7310,1-9,2,1974,2005
25,2501,'7411,1-9,36,1974,2005
25,2501,'7411,10-49,14,798,823
25,2501,'7412,1-9,7,1974,2005
25,2501,'7412,10-49,2,798,823
25,2501,'7413,1-9,2,1974,2005
25,2501,'7414,1-9,7,1974,2005
25,2501,'7414,10-49,1,798,823
25,2501,'7421,1-9,42,1974,2005
25,2501,'7421,10-49,9,798,823
25,2501,'7421,100-249,1,89,96
25,2501,'7421,50-99,1,123,127
25,2501,'7430,1-9,20,1974,2005
25,2501,'7430,10-49,9,798,823
25,2501,'7430,50-99,1,123,127
25,2501,'7491,1-9,1,1974,2005
25,2501,'7491,10-49,1,798,823
25,2501,'7492,1-9,8,1974,2005
25,2501,'7492,10-49,8,798,823
25,2501,'7492,100-249,2,89,96
25,2501,'7492,50-99,3,123,127
25,2501,'7493,1-9,3,1974,2005
25,2501,'7493,10-49,1,798,823
25,2501,'7493,100-249,1,89,96
25,2501,'7494,1-9,3,1974,2005
25,2501,'7494,10-49,2,798,823
25,2501,'7499,1-9,5,1974,2005
25,2501,'7499,10-49,4,798,823
25,2501,'7499,100-249,2,89,96
25,2501,'7499,50-99,1,123,127
25,2501,'8010,1-9,1,1974,2005
25,2501,'8010,10-49,6,798,823
25,2501,'8010,100-249,1,89,96
25,2501,'8010,50-99,2,123,127
25,2501,'8021,10-49,2,798,823
25,2501,'8021,100-249,1,89,96
25,2501,'8021,50-99,1,123,127
25,2501,'8022,1-9,5,1974,2005
25,2501,'8022,10-49,2,798,823
25,2501,'8030,10-49,2,798,823
25,2501,'8030,100-249,2,89,96
25,2501,'8030,250-,2,67,71
25,2501,'8090,1-9,2,1974,2005
25,2501,'8090,10-49,4,798,823
25,2501,'8090,50-99,1,123,127
25,2501,'8511,1-9,35,1974,2005
25,2501,'8511,10-49,17,798,823
25,2501,'8511,100-249,2,89,96
25,2501,'8511,250-,3,67,71
25,2501,'8511,50-99,4,123,127
25,2501,'8512,1-9,3,1974,2005
25,2501,'8512,10-49,1,798,823
25,2501,'8519,1-9,4,1974,2005
25,2501,'8519,10-49,1,798,823
25,2501,'8520,1-9,8,1974,2005
25,2501,'8520,10-49,3,798,823
25,2501,'8531,1-9,2,1974,2005
25,2501,'9111,1-9,2,1974,2005
25,2501,'9111,10-49,2,798,823
25,2501,'9111,50-99,1,123,127
25,2501,'9120,1-9,1,1974,2005
25,2501,'9120,10-49,1,798,823
25,2501,'9191,10-49,1,798,823
25,2501,'9199,1-9,2,1974,2005
25,2501,'9199,100-249,1,89,96
25,2501,'9211,1-9,3,1974,2005
25,2501,'9212,1-9,1,1974,2005
25,2501,'9213,1-9,4,1974,2005
25,2501,'9214,1-9,1,1974,2005
25,2501,'9214,10-49,3,798,823
25,2501,'9219,1-9,4,1974,2005
25,2501,'9219,10-49,3,798,823
25,2501,'9220,1-9,1,1974,2005
25,2501,'9220,10-49,1,798,823
25,2501,'9232,50-99,1,123,127
25,2501,'9241,1-9,1,1974,2005
25,2501,'9241,10-49,1,798,823
25,2501,'9241,50-99,1,123,127
25,2501,'9249,10-49,2,798,823
25,2501,'9249,250-,1,67,71
25,2501,'9249,50-99,1,123,127
25,2501,'9301,1-9,4,1974,2005
25,2501,'9301,10-49,1,798,823
25,2501,'9302,1-9,4,1974,2005
25,2501,'9302,10-49,3,798,823
25,2501,'9309,1-9,7,1974,2005
25,2501,'9309,10-49,1,798,823
25,2501,'9309,50-99,1,123,127
25,2502,'0113,1-9,1,6,2005
25,2502,'0122,10-49,1,7,823
25,2502,'0140,10-49,1,7,823
25,2502,'1533,250-,1,2,71
25,2502,'1549,250-,1,2,71
25,2502,'1600,1-9,1,6,2005
25,2502,'1600,10-49,1,7,823
25,2502,'1600,100-249,4,6,96
25,2502,'1600,50-99,1,1,127
25,2502,'2023,100-249,1,6,96
25,2502,'2109,100-249,1,6,96
25,2502,'2610,10-49,1,7,823
25,2502,'2696,1-9,1,6,2005
25,2502,'3610,10-49,1,7,823
25,2502,'4520,1-9,2,6,2005
25,2502,'4520,10-49,1,7,823
25,2502,'5190,10-49,1,7,823
25,2502,'6592,1-9,1,6,2005
25,2503,'5231,1-9,1,1,2005
25,2504,'0113,1-9,1,17,2005
25,2504,'0113,10-49,1,14,823
25,2504,'0122,1-9,1,17,2005
25,2504,'0122,10-49,1,14,823
25,2504,'0140,1-9,1,17,2005
25,2504,'1531,250-,1,1,71
25,2504,'1600,1-9,1,17,2005
25,2504,'1600,10-49,1,14,823
25,2504,'1600,50-99,1,3,127
25,2504,'1711,1-9,1,17,2005
25,2504,'2010,10-49,1,14,823
25,2504,'2022,10-49,1,14,823
25,2504,'2022,50-99,1,3,127
25,2504,'2520,10-49,1,14,823
25,2504,'2699,1-9,1,17,2005
25,2504,'2710,1-9,1,17,2005
25,2504,'2893,10-49,1,14,823
25,2504,'3610,10-49,1,14,823
25,2504,'5020,10-49,1,14,823
25,2504,'5030,10-49,1,14,823
25,2504,'5050,10-49,1,14,823
25,2504,'5143,10-49,1,14,823
25,2504,'5190,1-9,2,17,2005
25,2504,'5190,10-49,1,14,823
25,2504,'5231,1-9,5,17,2005
25,2504,'5234,1-9,1,17,2005
25,2504,'5234,10-49,1,14,823
25,2504,'5520,50-99,1,3,127
25,2504,'6592,1-9,1,17,2005
25,2504,'8511,1-9,1,17,2005
25,2505,'0121,1-9,1,4,2005
25,2505,'1730,1-9,1,4,2005
25,2505,'4030,10-49,1,2,823
25,2505,'5050,10-49,1,2,823
25,2505,'5231,1-9,2,4,2005
25,2506,'1543,10-49,1,1,823
25,2506,'5050,1-9,1,1,2005
25,2507,'1600,10-49,1,1,823
25,2507,'1600,100-249,1,1,96
25,2507,'1600,250-,1,1,71
25,2507,'5231,1-9,1,2,2005
25,2507,'6304,1-9,1,2,2005
26,2601,'0140,1-9,1,20,25
26,2601,'1553,250-,1,1,1
26,2601,'1554,1-9,1,20,25
26,2601,'2221,1-9,1,20,25
26,2601,'2520,50-99,1,1,2
26,2601,'5219,1-9,2,20,25
26,2601,'5231,1-9,8,20,25
26,2601,'5232,1-9,1,20,25
26,2601,'5234,1-9,1,20,25
26,2601,'6304,1-9,1,20,25
26,2601,'6420,10-49,2,4,5
26,2601,'6592,1-9,1,20,25
26,2601,'7010,1-9,1,20,25
26,2601,'8030,1-9,1,20,25
26,2601,'8511,1-9,1,20,25
26,2601,'8511,10-49,1,4,5
26,2601,'9120,10-49,1,4,5
26,2602,'5231,1-9,1,1,25
26,2603,'1531,50-99,1,1,2
26,2603,'1554,1-9,1,4,25
26,2603,'5139,1-9,1,4,25
26,2603,'5231,1-9,2,4,25
26,2603,'5234,10-49,1,1,5
27,2701,'0111,10-49,6,45,48
27,2701,'0111,50-99,1,10,10
27,2701,'0113,1-9,1,53,71
27,2701,'0121,10-49,1,45,48
27,2701,'0122,10-49,1,45,48
27,2701,'0140,10-49,2,45,48
27,2701,'1531,1-9,1,53,71
27,2701,'1531,10-49,2,45,48
27,2701,'1531,50-99,1,10,10
27,2701,'1541,10-49,2,45,48
27,2701,'1554,1-9,1,53,71
27,2701,'1600,250-,1,5,6
27,2701,'1711,50-99,1,10,10
27,2701,'1712,100-249,1,2,2
27,2701,'1723,10-49,1,45,48
27,2701,'1723,250-,3,5,6
27,2701,'1810,10-49,1,45,48
27,2701,'1810,250-,1,5,6
27,2701,'2221,1-9,1,53,71
27,2701,'2221,10-49,1,45,48
27,2701,'2695,10-49,1,45,48
27,2701,'2899,1-9,1,53,71
27,2701,'2929,10-49,1,45,48
27,2701,'4030,1-9,1,53,71
27,2701,'4520,1-9,1,53,71
27,2701,'5010,1-9,3,53,71
27,2701,'5010,10-49,2,45,48
27,2701,'5010,50-99,1,10,10
27,2701,'5030,1-9,1,53,71
27,2701,'5030,10-49,1,45,48
27,2701,'5040,10-49,2,45,48
27,2701,'5050,1-9,1,53,71
27,2701,'5050,10-49,2,45,48
27,2701,'5110,1-9,1,53,71
27,2701,'5121,1-9,2,53,71
27,2701,'5121,100-249,1,2,2
27,2701,'5121,50-99,1,10,10
27,2701,'5131,1-9,1,53,71
27,2701,'5150,1-9,1,53,71
27,2701,'5150,10-49,1,45,48
27,2701,'5190,1-9,1,53,71
27,2701,'5190,10-49,2,45,48
27,2701,'5190,50-99,1,10,10
27,2701,'5211,1-9,1,53,71
27,2701,'5219,1-9,1,53,71
27,2701,'5220,10-49,2,45,48
27,2701,'5231,1-9,5,53,71
27,2701,'5231,10-49,2,45,48
27,2701,'5231,50-99,1,10,10
27,2701,'5232,1-9,2,53,71
27,2701,'5233,1-9,1,53,71
27,2701,'5234,1-9,1,53,71
27,2701,'5234,10-49,1,45,48
27,2701,'5239,10-49,1,45,48
27,2701,'5259,1-9,1,53,71
27,2701,'5510,1-9,1,53,71
27,2701,'5510,10-49,1,45,48
27,2701,'6021,10-49,1,45,48
27,2701,'6220,10-49,1,45,48
27,2701,'6304,1-9,1,53,71
27,2701,'6412,1-9,1,53,71
27,2701,'6420,1-9,3,53,71
27,2701,'6420,10-49,4,45,48
27,2701,'6592,1-9,1,53,71
27,2701,'6599,1-9,1,53,71
27,2701,'7010,1-9,1,53,71
27,2701,'7020,1-9,7,53,71
27,2701,'7411,1-9,1,53,71
27,2701,'7412,1-9,1,53,71
27,2701,'7421,50-99,1,10,10
27,2701,'7499,1-9,1,53,71
27,2701,'8010,10-49,1,45,48
27,2701,'8010,50-99,1,10,10
27,2701,'8511,1-9,2,53,71
27,2701,'8511,10-49,2,45,48
27,2701,'8511,50-99,1,10,10
27,2701,'9213,1-9,1,53,71
27,2701,'9302,1-9,1,53,71
27,2702,'0140,1-9,1,13,71
27,2702,'1810,250-,1,1,6
27,2702,'2423,10-49,1,2,48
27,2702,'4020,1-9,1,13,71
27,2702,'5030,1-9,1,13,71
27,2702,'5050,1-9,1,13,71
27,2702,'5231,1-9,5,13,71
27,2702,'5239,1-9,1,13,71
27,2702,'6592,1-9,2,13,71
27,2702,'8511,1-9,1,13,71
27,2702,'8511,10-49,1,2,48
27,2703,'0111,10-49,1,1,48
27,2703,'5231,1-9,2,5,71
27,2703,'5234,1-9,1,5,71
27,2703,'7020,1-9,1,5,71
27,2703,'8520,1-9,1,5,71
28,2801,'0111,1-9,1,102,110
28,2801,'0111,10-49,1,52,53
28,2801,'1010,10-49,1,52,53
28,2801,'1513,10-49,1,52,53
28,2801,'1520,1-9,1,102,110
28,2801,'1520,50-99,1,5,5
28,2801,'1541,1-9,1,102,110
28,2801,'1549,1-9,1,102,110
28,2801,'1549,10-49,1,52,53
28,2801,'1554,50-99,1,5,5
28,2801,'1711,50-99,1,5,5
28,2801,'1723,250-,1,4,4
28,2801,'1810,1-9,1,102,110
28,2801,'1810,10-49,1,52,53
28,2801,'1810,250-,3,4,4
28,2801,'2010,10-49,1,52,53
28,2801,'2101,10-49,1,52,53
28,2801,'2221,1-9,2,102,110
28,2801,'2413,1-9,1,102,110
28,2801,'2693,1-9,1,102,110
28,2801,'2693,100-249,1,5,5
28,2801,'2710,10-49,1,52,53
28,2801,'2811,1-9,1,102,110
28,2801,'2811,10-49,1,52,53
28,2801,'2899,1-9,1,102,110
28,2801,'2919,1-9,1,102,110
28,2801,'2919,10-49,1,52,53
28,2801,'3610,10-49,1,52,53
28,2801,'4520,1-9,1,102,110
28,2801,'4520,10-49,4,52,53
28,2801,'5010,1-9,8,102,110
28,2801,'5010,10-49,2,52,53
28,2801,'5020,10-49,2,52,53
28,2801,'5040,1-9,1,102,110
28,2801,'5050,1-9,2,102,110
28,2801,'5050,10-49,2,52,53
28,2801,'5121,1-9,2,102,110
28,2801,'5121,10-49,1,52,53
28,2801,'5122,10-49,1,52,53
28,2801,'5141,10-49,3,52,53
28,2801,'5143,1-9,1,102,110
28,2801,'5190,1-9,4,102,110
28,2801,'5211,1-9,3,102,110
28,2801,'5220,1-9,1,102,110
28,2801,'5231,1-9,16,102,110
28,2801,'5231,10-49,1,52,53
28,2801,'5232,1-9,3,102,110
28,2801,'5232,10-49,1,52,53
28,2801,'5233,1-9,2,102,110
28,2801,'5234,1-9,3,102,110
28,2801,'5234,10-49,1,52,53
28,2801,'5239,1-9,2,102,110
28,2801,'5239,50-99,1,5,5
28,2801,'5260,1-9,1,102,110
28,2801,'5510,1-9,3,102,110
28,2801,'5510,10-49,1,52,53
28,2801,'5520,1-9,2,102,110
28,2801,'5520,10-49,2,52,53
28,2801,'6021,10-49,1,52,53
28,2801,'6022,1-9,2,102,110
28,2801,'6304,1-9,1,102,110
28,2801,'6420,1-9,15,102,110
28,2801,'6420,10-49,4,52,53
28,2801,'6519,1-9,1,102,110
28,2801,'6519,10-49,1,52,53
28,2801,'6519,50-99,1,5,5
28,2801,'6592,1-9,3,102,110
28,2801,'6592,10-49,1,52,53
28,2801,'6719,1-9,1,102,110
28,2801,'7010,1-9,3,102,110
28,2801,'7010,100-249,1,5,5
28,2801,'7020,1-9,3,102,110
28,2801,'7020,10-49,2,52,53
28,2801,'7210,10-49,1,52,53
28,2801,'7492,1-9,1,102,110
28,2801,'7492,10-49,2,52,53
28,2801,'8010,1-9,1,102,110
28,2801,'8010,10-49,1,52,53
28,2801,'8021,10-49,1,52,53
28,2801,'8030,100-249,1,5,5
28,2801,'8090,10-49,1,52,53
28,2801,'8511,1-9,2,102,110
28,2801,'8511,10-49,4,52,53
28,2801,'8511,100-249,2,5,5
28,2801,'8531,10-49,1,52,53
28,2801,'9111,1-9,1,102,110
28,2801,'9309,1-9,1,102,110
28,2802,'0111,1-9,1,8,110
28,2802,'0121,10-49,1,1,53
28,2802,'1533,1-9,1,8,110
28,2802,'4520,1-9,1,8,110
28,2802,'5020,1-9,2,8,110
28,2802,'5050,1-9,1,8,110
28,2802,'5231,1-9,1,8,110
28,2802,'7010,1-9,1,8,110
29,2901,'0140,10-49,1,3,3
29,2901,'1554,10-49,1,3,3
29,2901,'2411,1-9,1,11,20
29,2901,'5040,1-9,1,11,20
29,2901,'5050,1-9,1,11,20
29,2901,'5110,10-49,1,3,3
29,2901,'5150,1-9,1,11,20
29,2901,'5231,1-9,1,11,20
29,2901,'5233,1-9,1,11,20
29,2901,'5239,1-9,1,11,20
29,2901,'5259,1-9,1,11,20
29,2901,'6021,1-9,1,11,20
29,2901,'6599,1-9,1,11,20
29,2901,'7020,1-9,1,11,20
29,2902,'1533,1-9,1,3,20
29,2902,'1554,1-9,1,3,20
29,2902,'5231,1-9,1,3,20
29,2903,'5131,1-9,1,2,20
29,2903,'5231,1-9,1,2,20
29,2904,'5231,1-9,4,4,20
30,3001,'0111,100-249,1,2,2
30,3001,'1520,50-99,1,1,3
30,3001,'1541,10-49,1,9,9
30,3001,'1810,10-49,1,9,9
30,3001,'1810,100-249,1,2,2
30,3001,'4520,1-9,1,15,16
30,3001,'5010,1-9,1,15,16
30,3001,'5010,10-49,1,9,9
30,3001,'5030,1-9,3,15,16
30,3001,'5110,1-9,1,15,16
30,3001,'5121,10-49,1,9,9
30,3001,'5220,10-49,1,9,9
30,3001,'5231,1-9,4,15,16
30,3001,'5233,10-49,1,9,9
30,3001,'5234,10-49,1,9,9
30,3001,'5239,10-49,1,9,9
30,3001,'5259,1-9,1,15,16
30,3001,'6420,1-9,2,15,16
30,3001,'6720,1-9,1,15,16
30,3001,'8511,1-9,1,15,16
30,3001,'8511,10-49,1,9,9
30,3002,'0121,50-99,1,2,3
30,3002,'5110,50-99,1,2,3
30,3002,'6304,1-9,1,1,16
31,3101,'1541,1-9,4,14,14
31,3101,'1541,10-49,3,7,8
31,3101,'5010,1-9,1,14,14
31,3101,'5121,10-49,1,7,8
31,3101,'5122,1-9,1,14,14
31,3101,'5141,10-49,1,7,8
31,3101,'5231,1-9,5,14,14
31,3101,'5239,10-49,1,7,8
31,3101,'6304,1-9,1,14,14
31,3101,'6420,1-9,1,14,14
31,3101,'6420,10-49,1,7,8
31,3101,'8519,1-9,1,14,14
31,3102,'1554,10-49,1,1,8
32,3201,'0112,10-49,1,402,1046
32,3201,'0113,1-9,2,1138,2627
32,3201,'0122,10-49,1,402,1046
32,3201,'0140,1-9,4,1138,2627
32,3201,'0140,100-249,1,40,131
32,3201,'1410,1-9,1,1138,2627
32,3201,'1429,1-9,1,1138,2627
32,3201,'1511,1-9,1,1138,2627
32,3201,'1511,10-49,3,402,1046
32,3201,'1511,50-99,1,68,206
32,3201,'1512,10-49,1,402,1046
32,3201,'1513,100-249,2,40,131
32,3201,'1520,1-9,2,1138,2627
32,3201,'1520,10-49,1,402,1046
32,3201,'1520,250-,1,26,76
32,3201,'1531,10-49,1,402,1046
32,3201,'1533,10-49,1,402,1046
32,3201,'1541,1-9,4,1138,2627
32,3201,'1541,10-49,7,402,1046
32,3201,'1541,50-99,1,68,206
32,3201,'1543,10-49,1,402,1046
32,3201,'1544,1-9,1,1138,2627
32,3201,'1549,1-9,1,1138,2627
32,3201,'1549,10-49,1,402,1046
32,3201,'1551,100-249,1,40,131
32,3201,'1552,1-9,1,1138,2627
32,3201,'1553,1-9,2,1138,2627
32,3201,'1553,10-49,1,402,1046
32,3201,'1554,1-9,7,1138,2627
32,3201,'1554,10-49,1,402,1046
32,3201,'1554,250-,1,26,76
32,3201,'1711,1-9,1,1138,2627
32,3201,'1711,10-49,3,402,1046
32,3201,'1711,250-,1,26,76
32,3201,'1711,50-99,1,68,206
32,3201,'1712,1-9,1,1138,2627
32,3201,'1712,10-49,1,402,1046
32,3201,'1712,100-249,1,40,131
32,3201,'1721,1-9,1,1138,2627
32,3201,'1721,10-49,1,402,1046
32,3201,'1723,1-9,2,1138,2627
32,3201,'1723,10-49,3,402,1046
32,3201,'1723,100-249,1,40,131
32,3201,'1730,1-9,1,1138,2627
32,3201,'1730,250-,1,26,76
32,3201,'1810,1-9,3,1138,2627
32,3201,'1810,10-49,2,402,1046
32,3201,'1810,100-249,2,40,131
32,3201,'1810,250-,1,26,76
32,3201,'1810,50-99,2,68,206
32,3201,'1820,1-9,2,1138,2627
32,3201,'1920,1-9,1,1138,2627
32,3201,'1920,100-249,1,40,131
32,3201,'1920,250-,1,26,76
32,3201,'2010,1-9,2,1138,2627
32,3201,'2010,10-49,1,402,1046
32,3201,'2022,1-9,5,1138,2627
32,3201,'2022,10-49,5,402,1046
32,3201,'2101,10-49,2,402,1046
32,3201,'2101,250-,1,26,76
32,3201,'2102,1-9,2,1138,2627
32,3201,'2109,10-49,2,402,1046
32,3201,'2211,1-9,1,1138,2627
32,3201,'2211,50-99,1,68,206
